Total Length,Execute Time
577,2.822144031524658
578,2.7781119346618652
579,2.7801599502563477
580,2.803584098815918
581,2.8436479568481445
582,2.7853760719299316
583,2.821120023727417
584,2.795520067214966
585,2.808799982070923
586,2.776319980621338
587,2.8130240440368652
588,2.8220160007476807
589,2.811903953552246
590,2.761728048324585
591,2.76364803314209
592,2.8088319301605225
593,2.80678391456604
594,2.800640106201172
595,2.818880081176758
596,2.7668800354003906
597,2.795520067214966
598,2.813119888305664
599,2.81276798248291
600,2.7985920906066895
601,2.8323841094970703
602,2.8159360885620117
603,2.796351909637451
604,2.8177919387817383
605,2.8090240955352783
606,2.7791359424591064
607,2.7985920906066895
608,2.78220796585083
609,2.8334081172943115
610,2.811903953552246
611,2.7998080253601074
612,2.8160319328308105
613,2.787328004837036
614,2.789344072341919
615,2.8208959102630615
616,2.8168320655822754
617,2.821120023727417
618,2.8866560459136963
619,2.950144052505493
620,2.8301761150360107
621,2.801664113998413
622,2.792448043823242
623,2.8039040565490723
624,3.453183889389038
625,3.4362881183624268
626,3.481600046157837
627,3.486720085144043
628,3.4465279579162598
629,3.4795520305633545
630,3.4886720180511475
631,3.4611198902130127
632,3.432447910308838
633,3.387392044067383
634,3.4387199878692627
635,3.4303998947143555
636,3.427328109741211
637,3.536895990371704
638,3.397631883621216
639,3.408895969390869
640,3.4374399185180664
641,3.3904640674591064
642,3.46726393699646
643,3.481600046157837
644,3.4201600551605225
645,3.4397120475769043
646,3.4694080352783203
647,3.4651200771331787
648,3.4754559993743896
649,3.4847359657287598
650,3.4324159622192383
